6879,ugh i knee injury except mine infected cut hurt like hell,negative
6880,a r a i wondering come twitter week yeah adam withdrawal syndrome real nice,negative
6881,sb k flop a q player check turn i check call bet river brick i check call trip k kick he show a,neutral
6882,http bit ly tgvr via thank tiff,positive
6883,wondering mother nature making life miserable,negative
6884,i like already new follower join midst zombie mayhem,positive
6885,blogs congratulations lovely japanese children happy kodomo hi,positive
6886,back great mad monday meeting tomorrow,positive
6887,always good see even cyberspace,positive
6888,ouch thats achy back sorry didnt mean cause pain,negative
6889,neeeeeeeed music suggestion one give,neutral
6890,one lane stop go trafffffffic suck almost wwork thanks miinnnesota road,negative
6891,i tried to put a iron on on my book bag and i burnt my bag with the iron lol buzz keep making fun of me lol,positive
6892,i one fastsmallballbuster question i promise weirdherout w fact may visionboard,neutral
6893,thanks thought unfortunatly work like hoped ah well the painting beautiful,positive
6894,dog dug hole backyard well iwas sleeping im grounded,negative
6895,nice lifelock suit brought experian basically reduce processing cost caused ppl want id theft,positive
6896,day i ready visit torchwood see heard anything,positive
6897,last tweet send bad phone,neutral
6898,had best wknd man levi sara love u guy,positive
6899,thanks unfortunately eu probs satellite provider even though tv looks great basically useless,neutral
6900,hi simon i new thought i tell jimmy carr tweeted make star trek movie,neutral
6901,i torn i get extended warranty iphone mine run jailbreak i already got problem battery earpiece,negative
6902,need go work soonish really dont want also trying save money life fab,neutral
6903,thai food natalie she love stuff that make smile,positive
6904,oops late already popped bridges since i missed tv i blair jo,negative
6905,when got follower gonna competition hope look forward,positive
6906,i even dozen thanks reminding i quilt make lol,neutral
6907,nothing,neutral
6908,b shes bad sort lot pain,negative
6909,just saw star trek i hardcore fan anything really good get,positive
6910,watched devil wear prada want live new york city ever must poor,negative
6911,have going trop last year no game,neutral
6912,looks like dialed lot payed attention small important detail gameplay still blood tho,neutral
6913,see u bye see u love hot,positive
6914,borred everyone doingn check link profile,negative
6915,in child hospital er hoping meredith not broken elbow arm,positive
6916,online www dujourmag com subscribe,neutral
6917,morning finally got stream medium pc ps via wireless router much easier using usb dongle ah techy simplicity,positive
6918,yah feeling better beaut day sophie razzing skateboard park yr charli happy school,positive
6919,wish home bed naked,negative
6920,wearing exactly clothes i used wear canada beanie touque ahh brings back memory i miss snow,negative
6921,haha finally hiii friend,neutral
6922,sus ate i upset i informed at all turns told sarms expected tell huff,negative
6923,dude butt itch cant scratch cause ppl r,negative
6924,you know time could look web page source code figure worked now take lot effort,neutral
6925,http twitpic com owu nice i ticket tonight game i staying home sick,neutral
6926,lol many stalker today love getting creepy stalker,positive
6927,yayyyyyyyyyyy thats sp far away,neutral
6928,dang of course i jealous cuz i think first,neutral
6929,hey i bet tweeps lot mother wisdom share,positive
6930,work evil that let check text message,negative
6931,lol i blessed life mama sorry back pain you stretch,neutral
6932,woo hoo my happiness score apparently i top happy considering week i,positive
6933,autism but bright side twitter morning,neutral
6934,you missing mine everybody else east coast,negative
6935,ohh love green purple black,positive
6936,haha neither i it matter though guy want,neutral
6937,well take sexy sleep foo weekend mami,neutral
6938,i well home i see soon,neutral
6939,feel like hot box matter go still feel like hot box ice cream working n e,negative
6940,i would rather end heart broken regret didnt take chance,negative
6941,like positivity and may not change carrer crazyb dog lady math test x,positive
6942,cynthia jenny spamming twitter haha,neutral
6943,i m a celebrity tooooo,neutral
6944,so yeah i very much appreciate,positive
6945,i experienced apathy empathy customer service situation many time recently,negative
6946,last week class well technically class two exam summmmmerrrrr begin yeahhhhhyaaaaaa,positive
6947,polyester protester quester semester sequester hope help,neutral
6948,i sure lot studio equipment collected analog stuff bought anymore seriously condolence,negative
6949,trying decide tonight study chem write night away the night still young perhaps i,neutral
6950,i really happy u n leigh thnx sharing happiness u mean world u love ya marta,positive
6951,happy tiff drop bio suffer nyayhahahah,neutral
6952,we want picture proof though,neutral
6953,so finally finished setting account will switch week,neutral
6954,new construction poping,neutral
6955,i hungry already not impressed and everybody gone rubys,negative
6956,certainly good morning,neutral
6957,got tattoo fixed today hurt much thank god can wait get next one,positive
6958,yea i think i waited long oh well thats cool i signed i already done core class,positive
6959,wish way tampa fl girl missing ya,neutral
6960,mmm wasabi coated peanut burns good,positive
6961,was supposeddd hang al mommy wont let dooo blah hahaha,negative
6962,happy mother day to all the mommiies owt theaa ii think ii got thaa hang of thiis thiing yay,positive
6963,making momma happy mother day card i love mommy,positive
6964,i watched wayyyy much beverly hills today i proud fact tv fail,negative
6965,thanks info,positive
6966,happy birthday man ride wedding see guy soon though play july th,positive
6967,hey david i wondering received letter song from malaysia please reply nice day,positive
6968,anyways severe headache ryt jst love dis cup tea made self makin headache go away,neutral
6969,fell stair dancing sword fell bum hurt,negative
6970,walaikum assalam alhamdulillah i chicago w end may th are would nice meat duas,positive
6971,oh www overheardinlondon co uk the others new york version,neutral
6972,oh sorry hear abt firefox crashing,negative
6973,woke nap,neutral
6974,dont wanna anymore couch jus sittin middle floor really have finish,neutral
6975,good morning world i feel really sick,neutral
6976,can find picture,neutral
6977,got home school fun oh btw music school,positive
6978,p rainging,positive
6979,look feedback you often seriously the crazier topic better,positive
6980,why adobe realise one wants pay photoshop et al give u free,neutral
6981,finally getting sleepy right sky brightens figure g nimorning,positive
6982,wish outside thats thing thats gonna kill work day everyday summer,negative
6983,use twitter quit life,neutral
6984,i owl city,neutral
6985,want top say www bilko com,neutral
6986,has underpaid really need well,negative
6987,schools haha funny cause blame going bed vicious circle,neutral
6988,rotting away desk would really thanks yl made day you best support system ever,positive
6989,i bought four tie http tinyurl com pvajlm,neutral
6990,trying stay upbeat i wait get key locked car,neutral
6991,tom today school played pov break i almost cryed show sao paulo today i wish could,negative
6992,fun water park dinner rainforest cafe free party tonight pretty good saturday i think,positive
6993,ouch i sorry,negative
6994,watching knowing lovin,positive
6995,thanks fotoreportage coming soon,neutral
6996,thank first follower,positive
6997,ishra haha cassie ventura haircut yesterday beat music award,neutral
6998,hmm anyone else iphone earphone grey rubber disintegrating,neutral
6999,ugh dad told read article kavya shivashankar spellin bee girl like,neutral
7000,ugh going town i never rest want go tyler know get back exausted,negative
7001,my twitter c r c k,negative
7002,okay i trying happy deal problem friend also its hard,negative
7003,dude very nice good night,positive
7004,sound foreboding,negative
7005,man u know thing get interesting sometimes lolll im good,positive
7006,th may officially announced bad luck day,negative
7007,time rinse conditoner,neutral
7008,know love mom stay late wrap gift look glorious hand make card happy mother day,positive
7009,just finished tennis match lost tho,neutral
